section_type,section_number,class_number,open_seats,total_seats,reserved,percent,timestamp
IND,02,1211,1,1,No,0,"2021-07-20 20:07:25.500046"
IND,03,1212,1,1,No,0,"2021-07-20 20:07:25.500050"
IND,04,1213,1,1,No,0,"2021-07-20 20:07:25.500055"
IND,05,1214,1,1,No,0,"2021-07-20 20:07:25.500059"
IND,06,1215,1,1,No,0,"2021-07-20 20:07:25.500063"
IND,07,1216,1,1,No,0,"2021-07-20 20:07:25.500068"
IND,08,1217,1,1,No,0,"2021-07-20 20:07:25.500072"
IND,09,1218,1,1,No,0,"2021-07-20 20:07:25.500077"
IND,10,1219,1,1,No,0,"2021-07-20 20:07:25.500081"
SEM,01,10679,1,18,No,94.4444444444444,"2021-07-20 20:21:12.907648"
Lecture,001,4518,8,150,No,94.6666666666667,"2021-07-20 20:21:12.907681"
Discussion,01D,4519,0,25,No,100,"2021-07-20 20:21:12.907694"
Discussion,02D,4520,0,25,No,100,"2021-07-20 20:21:12.907703"
Discussion,03D,4521,0,25,No,100,"2021-07-20 20:21:12.907713"
Discussion,04D,4522,0,25,No,100,"2021-07-20 20:21:12.907722"
Discussion,05D,4523,7,25,No,72,"2021-07-20 20:21:12.907731"
Discussion,06D,4524,1,25,No,96,"2021-07-20 20:21:12.907740"
Lecture,01,4990,1,49,No,97.9591836734694,"2021-07-20 20:21:12.907749"
SEM,01,4375,0,18,No,100,"2021-07-20 20:21:12.907759"
SEM,01,4992,0,18,No,100,"2021-07-20 20:21:12.907768"
IND,01,1065,0,1,No,100,"2021-07-20 20:21:12.907777"
IND,02,1066,1,1,No,0,"2021-07-20 20:21:12.907786"
IND,03,1067,1,1,No,0,"2021-07-20 20:21:12.907795"
IND,04,1068,1,1,No,0,"2021-07-20 20:21:12.907804"
IND,05,1069,1,1,No,0,"2021-07-20 20:21:12.907812"
IND,06,1070,1,1,No,0,"2021-07-20 20:21:12.907821"
IND,07,1071,1,1,No,0,"2021-07-20 20:21:12.907829"
IND,08,1072,1,1,No,0,"2021-07-20 20:21:12.907838"
IND,09,1073,1,1,No,0,"2021-07-20 20:21:12.907847"
IND,10,1074,1,1,No,0,"2021-07-20 20:21:12.907855"
IND,11,1075,1,1,No,0,"2021-07-20 20:21:12.907864"
IND,12,1076,1,1,No,0,"2021-07-20 20:21:12.907873"
IND,13,1077,1,1,No,0,"2021-07-20 20:21:12.907881"
IND,14,1078,1,1,No,0,"2021-07-20 20:21:12.907889"
IND,15,1079,1,1,No,0,"2021-07-20 20:21:12.907898"
IND,16,1080,1,1,No,0,"2021-07-20 20:21:12.907906"
IND,17,1081,1,1,No,0,"2021-07-20 20:21:12.907914"
IND,18,1082,1,1,No,0,"2021-07-20 20:21:12.907923"
IND,19,1083,1,1,No,0,"2021-07-20 20:21:12.907932"
IND,20,1084,1,1,No,0,"2021-07-20 20:21:12.907940"
SEM,01,4984,0,18,No,100,"2021-07-20 20:21:12.907950"
Lecture,01,4540,35,45,No,22.2222222222222,"2021-07-20 20:21:12.907959"
Lecture,001,4597,0,80,No,100,"2021-07-20 20:21:12.907969"
Discussion,01D,4598,0,20,No,100,"2021-07-20 20:21:12.907978"
Discussion,02D,4599,0,20,No,100,"2021-07-20 20:21:12.907986"
Discussion,03D,8798,0,17,No,100,"2021-07-20 20:21:12.907995"
Discussion,04D,8800,0,19,No,100,"2021-07-20 20:21:12.908004"
Lecture,001,4971,24,75,No,68,"2021-07-20 20:21:12.908013"
Discussion,01D,4972,11,40,No,72.5,"2021-07-20 20:21:12.908022"
Discussion,02D,4973,13,35,No,62.8571428571429,"2021-07-20 20:21:12.908031"
Lecture,01,4467,0,35,No,100,"2021-07-20 20:21:12.908041"
Lecture,01,4976,0,30,No,100,"2021-07-20 20:21:12.908050"
Lecture,01,5963,0,31,No,100,"2021-07-20 20:21:12.908059"
Lecture,01,4579,35,130,No,73.0769230769231,"2021-07-20 20:21:12.908068"
SEM,01,4987,0,18,No,100,"2021-07-20 20:21:12.908077"
Lecture,001,6172,4,20,No,80,"2021-07-20 20:21:12.908085"
Laboratory,01L,6173,4,20,No,80,"2021-07-20 20:21:12.908094"
SEM,01,4583,9,18,No,50,"2021-07-20 20:21:12.908103"
Lecture,01,5584,0,14,No,100,"2021-07-20 20:21:12.908111"
Lecture,01,4577,3,35,No,91.4285714285714,"2021-07-20 20:21:12.908121"
Lecture,01,4980,0,40,No,100,"2021-07-20 20:21:12.908131"
Laboratory,01L,4974,1,20,No,95,"2021-07-20 20:21:12.908140"
Laboratory,01,9533,6,8,No,25,"2021-07-20 20:21:12.908150"
Laboratory,02,10480,1,2,No,50,"2021-07-20 20:21:12.908160"
Lecture,001,4572,16,16,No,0,"2021-07-20 20:21:12.908170"
Laboratory,01L,4573,16,16,No,0,"2021-07-20 20:21:12.908178"
Lecture,001,4549,0,16,No,100,"2021-07-20 20:21:12.908187"
Laboratory,01L,4550,0,16,No,100,"2021-07-20 20:21:12.908196"
SEM,001,5958,1,13,No,92.3076923076923,"2021-07-20 20:21:12.908205"
Laboratory,01L,5959,1,13,No,92.3076923076923,"2021-07-20 20:21:12.908215"
IND,01,1085,1,1,No,0,"2021-07-20 20:21:12.908223"
IND,02,1086,1,1,No,0,"2021-07-20 20:21:12.908231"
IND,03,1087,1,1,No,0,"2021-07-20 20:21:12.908239"
IND,04,1088,1,1,No,0,"2021-07-20 20:21:12.908247"
IND,05,1089,1,1,No,0,"2021-07-20 20:21:12.908256"
IND,06,1090,1,1,No,0,"2021-07-20 20:21:12.908265"
IND,07,1091,1,1,No,0,"2021-07-20 20:21:12.908273"
IND,08,1092,1,1,No,0,"2021-07-20 20:21:12.908281"
IND,09,1093,1,1,No,0,"2021-07-20 20:21:12.908290"
IND,10,1094,1,1,No,0,"2021-07-20 20:21:12.908298"
IND,01,1095,1,1,No,0,"2021-07-20 20:21:12.908306"
IND,02,1096,1,1,No,0,"2021-07-20 20:21:12.908314"
IND,03,1097,1,1,No,0,"2021-07-20 20:21:12.908322"
IND,04,1098,1,1,No,0,"2021-07-20 20:21:12.908331"
IND,05,1099,1,1,No,0,"2021-07-20 20:21:12.908339"
SEM,01,5948,0,18,No,100,"2021-07-20 20:21:12.908348"
SEM,01,4544,-2,16,No,112.5,"2021-07-20 20:21:12.908358"
SEM,01,4565,14,18,No,22.2222222222222,"2021-07-20 20:21:12.908367"
IND,01,1140,1,1,No,0,"2021-07-20 20:21:12.908376"
IND,02,1141,1,1,No,0,"2021-07-20 20:21:12.908385"
IND,03,1142,1,1,No,0,"2021-07-20 20:21:12.908393"
IND,04,1143,1,1,No,0,"2021-07-20 20:21:12.908402"
IND,05,1144,1,1,No,0,"2021-07-20 20:21:12.908410"
IND,06,1145,1,1,No,0,"2021-07-20 20:21:12.908419"
IND,07,1146,1,1,No,0,"2021-07-20 20:21:12.908428"
IND,08,1147,1,1,No,0,"2021-07-20 20:21:12.908437"
IND,09,1148,1,1,No,0,"2021-07-20 20:21:12.908446"
IND,10,1149,1,1,No,0,"2021-07-20 20:21:12.908455"
IND,11,1150,1,1,No,0,"2021-07-20 20:21:12.908463"
IND,12,1151,1,1,No,0,"2021-07-20 20:21:12.908472"
IND,13,1152,1,1,No,0,"2021-07-20 20:21:12.908480"
IND,14,1153,1,1,No,0,"2021-07-20 20:21:12.908489"
IND,15,1154,1,1,No,0,"2021-07-20 20:21:12.908497"
IND,16,1155,1,1,No,0,"2021-07-20 20:21:12.908506"
IND,17,1156,1,1,No,0,"2021-07-20 20:21:12.908514"
IND,18,1157,1,1,No,0,"2021-07-20 20:21:12.908523"
IND,19,1158,1,1,No,0,"2021-07-20 20:21:12.908532"
IND,20,1159,1,1,No,0,"2021-07-20 20:21:12.908540"
IND,21,1160,1,1,No,0,"2021-07-20 20:21:12.908549"
IND,22,1161,1,1,No,0,"2021-07-20 20:21:12.908557"
IND,23,1162,1,1,No,0,"2021-07-20 20:21:12.908565"
IND,24,1163,1,1,No,0,"2021-07-20 20:21:12.908573"
IND,25,1164,1,1,No,0,"2021-07-20 20:21:12.908582"
IND,26,1165,1,1,No,0,"2021-07-20 20:21:12.908590"
IND,27,1166,1,1,No,0,"2021-07-20 20:21:12.908599"
IND,28,1167,1,1,No,0,"2021-07-20 20:21:12.908608"
IND,29,1168,1,1,No,0,"2021-07-20 20:21:12.908616"
IND,30,1169,1,1,No,0,"2021-07-20 20:21:12.908625"
IND,31,1170,1,1,No,0,"2021-07-20 20:21:12.908635"
IND,32,1171,1,1,No,0,"2021-07-20 20:21:12.908643"
IND,33,1172,1,1,No,0,"2021-07-20 20:21:12.908652"
IND,34,1173,1,1,No,0,"2021-07-20 20:21:12.908661"
IND,35,1174,1,1,No,0,"2021-07-20 20:21:12.908669"
IND,36,1175,1,1,No,0,"2021-07-20 20:21:12.908677"
IND,37,1176,1,1,No,0,"2021-07-20 20:21:12.908685"
IND,38,1177,1,1,No,0,"2021-07-20 20:21:12.908692"
IND,39,1178,1,1,No,0,"2021-07-20 20:21:12.908700"
IND,40,1179,1,1,No,0,"2021-07-20 20:21:12.908707"
IND,41,1180,1,1,No,0,"2021-07-20 20:21:12.908714"
IND,42,1181,1,1,No,0,"2021-07-20 20:21:12.908722"
IND,43,1182,1,1,No,0,"2021-07-20 20:21:12.908730"
IND,44,1183,1,1,No,0,"2021-07-20 20:21:12.908738"
IND,45,1184,1,1,No,0,"2021-07-20 20:21:12.908746"
IND,46,1185,1,1,No,0,"2021-07-20 20:21:12.908754"
IND,47,1186,1,1,No,0,"2021-07-20 20:21:12.908762"
IND,48,1187,1,1,No,0,"2021-07-20 20:21:12.908769"
IND,49,1188,1,1,No,0,"2021-07-20 20:21:12.908776"
IND,50,1189,1,1,No,0,"2021-07-20 20:21:12.908784"
IND,01,1100,0,1,No,100,"2021-07-20 20:21:12.908793"
IND,02,1101,0,1,No,100,"2021-07-20 20:21:12.908802"
IND,03,1102,1,1,No,0,"2021-07-20 20:21:12.908810"
IND,04,1103,1,1,No,0,"2021-07-20 20:21:12.908825"
IND,05,1104,1,1,No,0,"2021-07-20 20:21:12.908832"
IND,06,1105,1,1,No,0,"2021-07-20 20:21:12.908839"
IND,07,1106,1,1,No,0,"2021-07-20 20:21:12.908846"
IND,08,1107,1,1,No,0,"2021-07-20 20:21:12.908852"
IND,09,1108,1,1,No,0,"2021-07-20 20:21:12.908859"
IND,10,1109,1,1,No,0,"2021-07-20 20:21:12.908866"
IND,11,1110,1,1,No,0,"2021-07-20 20:21:12.908874"
IND,12,1111,1,1,No,0,"2021-07-20 20:21:12.908881"
IND,13,1112,1,1,No,0,"2021-07-20 20:21:12.908888"
IND,14,1113,1,1,No,0,"2021-07-20 20:21:12.908894"
IND,15,1114,1,1,No,0,"2021-07-20 20:21:12.908902"
IND,16,1115,1,1,No,0,"2021-07-20 20:21:12.908909"
IND,17,1116,1,1,No,0,"2021-07-20 20:21:12.908918"
IND,18,1117,1,1,No,0,"2021-07-20 20:21:12.908926"
IND,19,1118,1,1,No,0,"2021-07-20 20:21:12.908934"
IND,20,1119,1,1,No,0,"2021-07-20 20:21:12.908941"
IND,21,1120,1,1,No,0,"2021-07-20 20:21:12.908949"
IND,22,1121,1,1,No,0,"2021-07-20 20:21:12.908956"
IND,23,1122,1,1,No,0,"2021-07-20 20:21:12.908962"
IND,24,1123,1,1,No,0,"2021-07-20 20:21:12.908970"
IND,25,1124,1,1,No,0,"2021-07-20 20:21:12.908977"
IND,26,1125,1,1,No,0,"2021-07-20 20:21:12.908984"
IND,27,1126,1,1,No,0,"2021-07-20 20:21:12.908992"
IND,28,1127,1,1,No,0,"2021-07-20 20:21:12.909000"
IND,29,1128,1,1,No,0,"2021-07-20 20:21:12.909009"
IND,30,1129,1,1,No,0,"2021-07-20 20:21:12.909019"
IND,31,1130,1,1,No,0,"2021-07-20 20:21:12.909028"
IND,32,1131,1,1,No,0,"2021-07-20 20:21:12.909035"
IND,33,1132,1,1,No,0,"2021-07-20 20:21:12.909043"
IND,34,1133,1,1,No,0,"2021-07-20 20:21:12.909051"
IND,35,1134,1,1,No,0,"2021-07-20 20:21:12.909060"
IND,36,1135,1,1,No,0,"2021-07-20 20:21:12.909068"
IND,37,1136,1,1,No,0,"2021-07-20 20:21:12.909077"
IND,38,1137,1,1,No,0,"2021-07-20 20:21:12.909086"
IND,39,1138,1,1,No,0,"2021-07-20 20:21:12.909094"
IND,40,1139,1,1,No,0,"2021-07-20 20:21:12.909103"
IND,01,1190,0,1,No,100,"2021-07-20 20:21:12.909111"
IND,02,1191,1,1,No,0,"2021-07-20 20:21:12.909119"
IND,03,1192,1,1,No,0,"2021-07-20 20:21:12.909128"
IND,04,1193,1,1,No,0,"2021-07-20 20:21:12.909136"
IND,05,1194,1,1,No,0,"2021-07-20 20:21:12.909145"
IND,06,1195,1,1,No,0,"2021-07-20 20:21:12.909153"
IND,07,1196,1,1,No,0,"2021-07-20 20:21:12.909161"
IND,08,1197,1,1,No,0,"2021-07-20 20:21:12.909169"
IND,09,1198,1,1,No,0,"2021-07-20 20:21:12.909177"
IND,10,1199,1,1,No,0,"2021-07-20 20:21:12.909185"
IND,11,1200,1,1,No,0,"2021-07-20 20:21:12.909195"
IND,12,1201,1,1,No,0,"2021-07-20 20:21:12.909203"
IND,13,1202,1,1,No,0,"2021-07-20 20:21:12.909211"
IND,14,1203,1,1,No,0,"2021-07-20 20:21:12.909219"
IND,15,1204,1,1,No,0,"2021-07-20 20:21:12.909228"
IND,16,1205,1,1,No,0,"2021-07-20 20:21:12.909236"
IND,17,1206,1,1,No,0,"2021-07-20 20:21:12.909245"
IND,18,1207,1,1,No,0,"2021-07-20 20:21:12.909254"
IND,19,1208,1,1,No,0,"2021-07-20 20:21:12.909263"
IND,20,1209,1,1,No,0,"2021-07-20 20:21:12.909270"
IND,01,1210,1,1,No,0,"2021-07-20 20:21:12.909277"
IND,02,1211,1,1,No,0,"2021-07-20 20:21:12.909285"
IND,03,1212,1,1,No,0,"2021-07-20 20:21:12.909294"
IND,04,1213,1,1,No,0,"2021-07-20 20:21:12.909303"
IND,05,1214,1,1,No,0,"2021-07-20 20:21:12.909312"
IND,06,1215,1,1,No,0,"2021-07-20 20:21:12.909320"
IND,07,1216,1,1,No,0,"2021-07-20 20:21:12.909329"
IND,08,1217,1,1,No,0,"2021-07-20 20:21:12.909339"
IND,09,1218,1,1,No,0,"2021-07-20 20:21:12.909348"
IND,10,1219,1,1,No,0,"2021-07-20 20:21:12.909357"
SEM,01,9061,0,15,No,100,"2021-07-20 20:07:27.773906"
SEM,02,8705,0,15,No,100,"2021-07-20 20:07:27.773924"
Lecture,01,6647,0,50,No,100,"2021-07-20 20:07:27.773956"
SEM,01,6639,0,12,No,100,"2021-07-20 20:07:27.773961"
SEM,01,7476,1,18,No,94.4444444444444,"2021-07-20 20:07:27.773967"
SEM,01,6630,0,18,No,100,"2021-07-20 20:07:27.773973"
Lecture,01,9099,6,16,No,62.5,"2021-07-20 20:07:27.773978"
Lecture,01,9124,0,18,No,100,"2021-07-20 20:07:27.774016"
Lecture,001,9018,8,40,No,80,"2021-07-20 20:07:27.774021"
Discussion,01D,9019,2,20,No,90,"2021-07-20 20:07:27.774026"
Discussion,02D,9020,6,20,No,70,"2021-07-20 20:07:27.774030"
SEM,01,6654,0,12,No,100,"2021-07-20 20:07:27.774035"
SEM,01,8905,0,16,No,100,"2021-07-20 20:07:27.774040"
Lecture,01,8991,0,10,No,100,"2021-07-20 20:07:27.774045"
SEM,01,6642,0,15,No,100,"2021-07-20 20:07:27.774050"
SEM,01,9094,0,12,No,100,"2021-07-20 20:07:27.774055"
SEM,01,6684,3,18,No,83.3333333333333,"2021-07-20 20:07:27.774061"
SEM,01,6663,3,15,No,80,"2021-07-20 20:07:27.774066"
SEM,01,6871,5,18,No,72.2222222222222,"2021-07-20 20:07:27.774070"
Lecture,01,9217,0,12,No,100,"2021-07-20 20:07:27.774076"
SEM,01,8900,0,16,No,100,"2021-07-20 20:07:27.774081"
Lecture,01,8964,0,8,No,100,"2021-07-20 20:07:27.774087"
SEM,01,6660,3,13,No,76.9230769230769,"2021-07-20 20:07:27.774092"
Lecture,01,7607,18,45,No,60,"2021-07-20 20:07:27.774097"
Lecture,01,6576,0,17,No,100,"2021-07-20 20:07:27.774124"
Lecture,01,5133,20,30,No,33.3333333333333,"2021-07-20 20:07:27.774140"
Lecture,01,8944,0,35,No,100,"2021-07-20 20:07:27.774146"
Lecture,02,8945,0,35,No,100,"2021-07-20 20:07:27.774151"
Laboratory,01L,7397,0,10,No,100,"2021-07-20 20:07:27.774156"
Lecture,01,6386,0,35,No,100,"2021-07-20 20:07:27.774163"
Lecture,01,10696,10,10,No,0,"2021-07-20 20:07:27.774168"
SEM,01,9058,0,9,No,100,"2021-07-20 20:07:27.774174"
SEM,01,8976,0,12,No,100,"2021-07-20 20:07:27.774178"
SEM,02,8977,0,12,No,100,"2021-07-20 20:07:27.774193"
Lecture,01,9023,0,45,No,100,"2021-07-20 20:07:27.774198"
Lecture,01,10755,14,15,No,6.66666666666667,"2021-07-20 20:07:27.774202"
Lecture,01,7610,0,45,No,100,"2021-07-20 20:07:27.774207"
SEM,01,8980,0,15,No,100,"2021-07-20 20:07:27.774212"
Lecture,001,7356,26,100,No,74,"2021-07-20 20:07:27.774217"
Discussion,01D,7357,0,19,No,100,"2021-07-20 20:07:27.774222"
Discussion,02D,7358,1,18,Yes,94.4444444444444,"2021-07-20 20:07:27.774228"
Discussion,03D,7359,0,19,No,100,"2021-07-20 20:07:27.774233"
Discussion,04D,7360,0,19,No,100,"2021-07-20 20:07:27.774237"
SEM,01,4965,0,18,No,100,"2021-07-20 20:07:27.774242"
SEM,01,7450,9,18,No,50,"2021-07-20 20:07:27.774247"
Lecture,01,9451,0,25,No,100,"2021-07-20 20:07:27.774252"
IND,01,9134,3,3,No,0,"2021-07-20 20:07:27.774256"
IND,02,9135,3,3,No,0,"2021-07-20 20:07:27.774261"
IND,03,9136,3,3,No,0,"2021-07-20 20:07:27.774265"
IND,01,9137,3,3,No,0,"2021-07-20 20:07:27.774269"
IND,02,9138,3,3,No,0,"2021-07-20 20:07:27.774274"
IND,03,9139,3,3,No,0,"2021-07-20 20:07:27.774278"
IND,01,10710,10,10,No,0,"2021-07-20 20:07:27.774283"
Lecture,01,10700,10,10,No,0,"2021-07-20 20:07:27.774288"
Lecture,01,4454,0,35,No,100,"2021-07-20 20:07:27.774293"
Lecture,01,7423,0,10,No,100,"2021-07-20 20:07:27.774298"
SEM,01,5771,0,12,No,100,"2021-07-20 20:07:27.774303"
Lecture,01,9222,0,10,No,100,"2021-07-20 20:07:27.774308"
Lecture,01,5708,0,18,No,100,"2021-07-20 20:07:27.774312"
SEM,01,7772,0,18,No,100,"2021-07-20 20:07:27.774317"
Lecture,001,7480,0,12,No,100,"2021-07-20 20:07:27.774342"
Laboratory,01L,7481,0,12,No,100,"2021-07-20 20:07:27.774347"
SEM,01,9186,0,15,No,100,"2021-07-20 20:07:27.774352"
SEM,01,8984,0,9,No,100,"2021-07-20 20:07:27.774356"
SEM,01,9028,5,10,No,50,"2021-07-20 20:07:27.774361"
SEM,01,9066,0,12,No,100,"2021-07-20 20:07:27.774394"
SEM,01,9077,0,18,No,100,"2021-07-20 20:07:27.774398"
SEM,01,9064,0,10,No,100,"2021-07-20 20:07:27.774403"
SEM,01,6691,0,10,No,100,"2021-07-20 20:07:27.774407"
SEM,01,9173,0,12,No,100,"2021-07-20 20:07:27.774412"
SEM,01,6671,0,15,No,100,"2021-07-20 20:07:27.774416"
IND,01,9037,3,3,No,0,"2021-07-20 20:07:27.774420"
IND,02,9038,3,3,No,0,"2021-07-20 20:07:27.774425"
IND,03,9039,3,3,No,0,"2021-07-20 20:07:27.774429"
IND,01,9031,3,3,No,0,"2021-07-20 20:07:27.774434"
IND,02,9032,3,3,No,0,"2021-07-20 20:07:27.774438"
IND,03,9033,3,3,No,0,"2021-07-20 20:07:27.774442"
IND,01,9040,3,3,No,0,"2021-07-20 20:07:27.774447"
IND,02,9041,3,3,No,0,"2021-07-20 20:07:27.774451"
IND,03,9042,3,3,No,0,"2021-07-20 20:07:27.774455"
IND,01,9034,3,3,No,0,"2021-07-20 20:07:27.774459"
IND,02,9035,3,3,No,0,"2021-07-20 20:07:27.774464"
IND,03,9036,3,3,No,0,"2021-07-20 20:07:27.774468"
IND,01,9046,3,3,No,0,"2021-07-20 20:07:27.774472"
IND,02,9047,3,3,No,0,"2021-07-20 20:07:27.774476"
IND,03,9048,3,3,No,0,"2021-07-20 20:07:27.774481"
IND,01,9043,3,3,No,0,"2021-07-20 20:07:27.774485"
IND,02,9044,3,3,No,0,"2021-07-20 20:07:27.774490"
IND,03,9045,3,3,No,0,"2021-07-20 20:07:27.774494"
IND,01,9052,3,3,No,0,"2021-07-20 20:07:27.774515"
IND,02,9053,3,3,No,0,"2021-07-20 20:07:27.774519"
IND,03,9054,3,3,No,0,"2021-07-20 20:07:27.774523"
IND,01,9049,3,3,No,0,"2021-07-20 20:07:27.774528"
IND,02,9050,3,3,No,0,"2021-07-20 20:07:27.774532"
IND,03,9051,3,3,No,0,"2021-07-20 20:07:27.774556"
SEM,01,9027,2,10,No,80,"2021-07-20 20:07:27.774561"
SEM,01,9061,0,15,No,100,"2021-07-20 20:21:26.047101"
SEM,02,8705,0,15,No,100,"2021-07-20 20:21:26.047118"
Lecture,01,6647,0,50,No,100,"2021-07-20 20:21:26.047124"
SEM,01,6639,0,12,No,100,"2021-07-20 20:21:26.047130"
SEM,01,7476,1,18,No,94.4444444444444,"2021-07-20 20:21:26.047136"
SEM,01,6630,0,18,No,100,"2021-07-20 20:21:26.047142"
Lecture,01,9099,6,16,No,62.5,"2021-07-20 20:21:26.047147"
Lecture,01,9124,0,18,No,100,"2021-07-20 20:21:26.047153"
Lecture,001,9018,8,40,No,80,"2021-07-20 20:21:26.047158"
Discussion,01D,9019,2,20,No,90,"2021-07-20 20:21:26.047163"
Discussion,02D,9020,6,20,No,70,"2021-07-20 20:21:26.047168"
SEM,01,6654,0,12,No,100,"2021-07-20 20:21:26.047173"
SEM,01,8905,0,16,No,100,"2021-07-20 20:21:26.047179"
Lecture,01,8991,0,10,No,100,"2021-07-20 20:21:26.047184"
SEM,01,6642,0,15,No,100,"2021-07-20 20:21:26.047189"
SEM,01,9094,0,12,No,100,"2021-07-20 20:21:26.047195"
SEM,01,6684,3,18,No,83.3333333333333,"2021-07-20 20:21:26.047200"
SEM,01,6663,3,15,No,80,"2021-07-20 20:21:26.047205"
SEM,01,6871,5,18,No,72.2222222222222,"2021-07-20 20:21:26.047210"
Lecture,01,9217,0,12,No,100,"2021-07-20 20:21:26.047215"
SEM,01,8900,0,16,No,100,"2021-07-20 20:21:26.047220"
Lecture,01,8964,0,8,No,100,"2021-07-20 20:21:26.047225"
SEM,01,6660,3,13,No,76.9230769230769,"2021-07-20 20:21:26.047230"
Lecture,01,7607,18,45,No,60,"2021-07-20 20:21:26.047236"
Lecture,01,6576,0,17,No,100,"2021-07-20 20:21:26.047241"
Lecture,01,5133,20,30,No,33.3333333333333,"2021-07-20 20:21:26.047247"
Lecture,01,8944,0,35,No,100,"2021-07-20 20:21:26.047252"
Lecture,02,8945,0,35,No,100,"2021-07-20 20:21:26.047256"
Laboratory,01L,7397,0,10,No,100,"2021-07-20 20:21:26.047261"
Lecture,01,6386,0,35,No,100,"2021-07-20 20:21:26.047267"
Lecture,01,10696,10,10,No,0,"2021-07-20 20:21:26.047272"
SEM,01,9058,0,9,No,100,"2021-07-20 20:21:26.047277"
SEM,01,8976,0,12,No,100,"2021-07-20 20:21:26.047281"
SEM,02,8977,0,12,No,100,"2021-07-20 20:21:26.047286"
Lecture,01,9023,0,45,No,100,"2021-07-20 20:21:26.047291"
Lecture,01,10755,14,15,No,6.66666666666667,"2021-07-20 20:21:26.047295"
Lecture,01,7610,0,45,No,100,"2021-07-20 20:21:26.047300"
SEM,01,8980,0,15,No,100,"2021-07-20 20:21:26.047305"
Lecture,001,7356,26,100,No,74,"2021-07-20 20:21:26.047311"
Discussion,01D,7357,0,19,No,100,"2021-07-20 20:21:26.047315"
Discussion,02D,7358,1,18,Yes,94.4444444444444,"2021-07-20 20:21:26.047321"
Discussion,03D,7359,0,19,No,100,"2021-07-20 20:21:26.047326"
Discussion,04D,7360,0,19,No,100,"2021-07-20 20:21:26.047330"
SEM,01,4965,0,18,No,100,"2021-07-20 20:21:26.047336"
SEM,01,7450,9,18,No,50,"2021-07-20 20:21:26.047341"
Lecture,01,9451,0,25,No,100,"2021-07-20 20:21:26.047346"
IND,01,9134,3,3,No,0,"2021-07-20 20:21:26.047351"
IND,02,9135,3,3,No,0,"2021-07-20 20:21:26.047355"
IND,03,9136,3,3,No,0,"2021-07-20 20:21:26.047360"
IND,01,9137,3,3,No,0,"2021-07-20 20:21:26.047364"
IND,02,9138,3,3,No,0,"2021-07-20 20:21:26.047369"
IND,03,9139,3,3,No,0,"2021-07-20 20:21:26.047373"
IND,01,10710,10,10,No,0,"2021-07-20 20:21:26.047379"
Lecture,01,10700,10,10,No,0,"2021-07-20 20:21:26.047383"
Lecture,01,4454,0,35,No,100,"2021-07-20 20:21:26.047388"
Lecture,01,7423,0,10,No,100,"2021-07-20 20:21:26.047428"
SEM,01,5771,0,12,No,100,"2021-07-20 20:21:26.047433"
Lecture,01,9222,0,10,No,100,"2021-07-20 20:21:26.047438"
Lecture,01,5708,0,18,No,100,"2021-07-20 20:21:26.047443"
SEM,01,7772,0,18,No,100,"2021-07-20 20:21:26.047447"
Lecture,001,7480,0,12,No,100,"2021-07-20 20:21:26.047453"
Laboratory,01L,7481,0,12,No,100,"2021-07-20 20:21:26.047458"
SEM,01,9186,0,15,No,100,"2021-07-20 20:21:26.047462"
SEM,01,8984,0,9,No,100,"2021-07-20 20:21:26.047467"
SEM,01,9028,5,10,No,50,"2021-07-20 20:21:26.047483"
SEM,01,9066,0,12,No,100,"2021-07-20 20:21:26.047488"
SEM,01,9077,0,18,No,100,"2021-07-20 20:21:26.047493"
SEM,01,9064,0,10,No,100,"2021-07-20 20:21:26.047497"
SEM,01,6691,0,10,No,100,"2021-07-20 20:21:26.047502"
SEM,01,9173,0,12,No,100,"2021-07-20 20:21:26.047507"
SEM,01,6671,0,15,No,100,"2021-07-20 20:21:26.047511"
IND,01,9037,3,3,No,0,"2021-07-20 20:21:26.047516"
IND,02,9038,3,3,No,0,"2021-07-20 20:21:26.047520"
IND,03,9039,3,3,No,0,"2021-07-20 20:21:26.047525"
IND,01,9031,3,3,No,0,"2021-07-20 20:21:26.047529"
IND,02,9032,3,3,No,0,"2021-07-20 20:21:26.047534"
IND,03,9033,3,3,No,0,"2021-07-20 20:21:26.047538"
IND,01,9040,3,3,No,0,"2021-07-20 20:21:26.047542"
IND,02,9041,3,3,No,0,"2021-07-20 20:21:26.047547"
IND,03,9042,3,3,No,0,"2021-07-20 20:21:26.047551"
IND,01,9034,3,3,No,0,"2021-07-20 20:21:26.047555"
IND,02,9035,3,3,No,0,"2021-07-20 20:21:26.047560"
IND,03,9036,3,3,No,0,"2021-07-20 20:21:26.047564"
IND,01,9046,3,3,No,0,"2021-07-20 20:21:26.047568"
IND,02,9047,3,3,No,0,"2021-07-20 20:21:26.047573"
IND,03,9048,3,3,No,0,"2021-07-20 20:21:26.047577"
IND,01,9043,3,3,No,0,"2021-07-20 20:21:26.047581"
IND,02,9044,3,3,No,0,"2021-07-20 20:21:26.047586"
IND,03,9045,3,3,No,0,"2021-07-20 20:21:26.047591"
IND,01,9052,3,3,No,0,"2021-07-20 20:21:26.047595"
IND,02,9053,3,3,No,0,"2021-07-20 20:21:26.047599"
IND,03,9054,3,3,No,0,"2021-07-20 20:21:26.047604"
